aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,20380,128.24,35234,35234,34990,47,696,3298,34860,16926,1209600,0,,,,10007.04,0,5906.88,,,0,0,0,6264,8462,1812,288,100,0,0,,46,35234,1060,22,688,656,1030,5308,7228,934,0,0,,,,,,,,,,60,66,0,0,0,0,0,0,0,0,354,6,2,11894,1558,464,76,27440,3168,35368,40,0,0,0,,,7484,3848,1428,530,1020,516,828,1272,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657820,326560,1445096.32,115550416,115550416,115965010,611331,,,573400,82781396,1209600,,,,,74115510.72,0,8684235.84,126976,,57806,2630356,16597262,28347828,25845688,8476014,730456,90518,5406,62,,,115550416,71618,13718,3033128,4928750,10068444,64506276,159462,0,0,0,7198,32214,63066826,32719526,22,113252,0,0,68363106,,,,,,,,,,,575724,,,,,,,,,,,,,,1.48,0,9187910,9149342,6205996,2999046,8605908,24304954,17569710,4507938,250564,28,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50780,99.52,370678,370678,367668,477,1800,36118,369180,342126,1209600,2722,20,8,0,19749.12,2214.72,319682.88,,,0,0,0,944,103594,186918,50202,436,32,0,38,50,370678,2508,106,11448,54654,77038,155478,38912,1982,0,0,90,824,11308,76,0,314,0,0,21774,318,42,0,0,0,2272,0,0,0,0,2024,62,8,0,0,608,192,15740,4496,352136,168,0,0,0,,,324352,15598,1684,272,212,8,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,40737.89,2468368,2468368,2460968,11584,806,1476,43280,2311324,1209600,72640,2,60,0,2111634.24,0,196651.2,0,548,0,0,0,2228,641632,1183492,429322,48042,6110,498,12,20,2468368,3246,386,10258,142314,295934,1751604,106208,1374,0,0,238,136,2114414,27716,0,4188,0,12,2125464,1542,116,0,0,0,0,0,0,0,0,12238,88556,17730,0,0,80552,10564,4732080,473454,0,0,0,0,737900,891.54,1022,212040,322928,245680,146054,314082,309846,261920,185762,292552,20460,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10260,14.52,16506,16506,18280,37,0,1434,16340,9568,1209600,466,6,4,0,2361.6,0,6009.6,2,20,0,0,14,5758,2730,948,44,0,0,0,0,4,16506,1004,8,16,1028,846,6330,262,0,0,0,14,6,3176,102,0,18,0,0,3194,102,30,0,0,0,0,0,0,0,0,224,0,0,2272,464,36,24,5600,556,20206,12,0,0,0,0.94,62,7366,1684,276,54,58,32,24,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377100,276460,165672.01,10835738,10835738,10846636,52454,33186,100168,1136060,9933588,1209600,343968,0,904,0,8874761.28,0,1048533.12,,,0,120,309540,3503936,4390102,1506650,176382,40608,6176,74,88,230,10835738,9622,1984,208990,744728,483476,7287922,1157490,39354,22,0,146,884,3676638,1787262,0,233616,0,0,6717398,7884,3150,0,0,0,0,0,0,0,0,95140,82458,20824,32608282,4568096,456242,66112,5219360,635270,9126146,159508,0,0,148457590,,,1121580,1666988,1110148,424084,802230,936338,1138308,2590214,143680,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156400,86800,121768.2,6771238,6771238,6803182,51463,37670,65758,712720,6648036,1209600,159232,0,152,0,5944760.64,5.76,695766.72,0,154,0,0,604,809026,3017006,2393582,379000,38014,10068,736,16,22,6771238,11752,1048,171542,448948,288552,3860458,1832476,33064,196,0,3118,3100,2086626,44670,0,46,0,0,6007462,5296,128,0,0,0,6,0,0,0,0,41422,144890,26578,0,0,248716,44668,6061400,1155272,6687138,4502,0,0,2224500,2033.16,2396,729408,824040,544666,283110,689864,750484,773532,637636,1352460,62836,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132960,35320,60904.29,4145802,4145802,4149516,23273,7926,48782,511700,4016128,1209600,111136,2,72,0,3735733.44,0,276874.56,0,0,0,0,870,112098,1032970,2040906,793980,30942,4190,172,92,98,4145802,4560,470,6144,191256,145050,3262132,381904,24098,514,0,1484,802,3505002,306028,0,8252,0,0,3752298,1832,262,0,0,0,0,0,0,0,0,16370,42612,5814,0,0,114104,13582,1336440,161386,0,0,0,0,2206990,898.5,1160,290244,806046,743702,415382,971348,489492,153824,61406,83622,1062,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223540,133960,39167.05,4578770,4578770,4594318,20235,0,92388,945020,4305668,1209600,0,0,0,0,2780088,957714.24,564399.36,34,846,0,6424,188146,1276592,1756662,1002460,68694,5784,906,0,0,0,4578770,3402,490,742868,396400,2724944,435854,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25242,0,0,0,0,0,0,0,0,186,0,0,0,0,970.92,1148,1555930,841130,691828,619820,191654,168776,233852,2678,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,46720,24.53,97252,97252,101056,55,256,8382,96460,20688,1209600,0,,,,9003.84,142.08,10440.96,,,0,0,0,10440,8396,1248,458,146,0,0,,14,97252,1130,26,74,3048,1918,13540,952,0,0,0,,,,,,,,,,162,350,0,0,2470,2430,0,0,0,0,812,20,2,6324,1864,562,98,23160,3596,67344,70,0,0,0,,,12204,6860,644,252,298,146,126,158,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55780,10611.41,813392,813392,807918,2712,34372,80444,811280,741954,1209600,0,,,,682791.36,4148.16,54054.72,0,0,0,0,26290,371790,264806,57732,20666,610,60,0,,16,813392,966,152,1422,56792,13716,218984,435584,13782,548,8,,,,,,,,,,486,44,0,0,0,4156,0,0,0,0,2166,0,0,0,0,0,0,0,0,0,926,0,0,9611340,407.74,390,60810,49038,359800,244560,21324,3738,1780,644,260,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204460,115980,61741.93,4316314,4316314,4278570,27840,22106,53606,680940,4035760,1209600,100380,0,90,0,3542981.76,0,380571.84,0,0,0,0,2662,179762,1288012,1818374,704964,34628,6954,404,132,138,4316314,5590,630,52386,254174,148002,2373428,1176318,24796,436,0,1496,1472,1512792,53446,0,1778,0,36,3642062,2666,172,0,0,0,0,0,0,0,0,25766,38774,7008,0,0,118734,19112,7487580,1101446,0,0,0,0,2167450,1135.12,1360,403848,810320,582204,274146,708130,569914,301976,156082,228834,306,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35520,1164.29,127956,127956,122338,481,0,12030,126860,103178,1209600,2702,0,26,0,64767.36,6503.04,30719.04,8,134,8,4164,3840,27508,39708,11854,14460,1378,48,4,8,14,127956,1550,78,1892,3038,5308,43622,44010,3370,104,0,18,38,66854,22422,0,2,0,0,70152,266,258,0,0,30,6522,0,0,0,0,1186,370,84,25854,15808,1908,398,1380,162,0,26,0,0,164310,309.76,224,39026,14492,4992,2368,6470,8278,9856,17476,14,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83840,6838.54,993402,993402,987078,2464,15454,98122,990060,918428,1209600,0,,,,468905.28,298925.76,145592.64,0,218,0,0,2702,49348,70560,251966,354364,128600,57976,1928,,22,993402,3100,330,24136,226410,67576,445248,144850,5792,2,0,,,,,,,,,,1596,88,0,0,1550,317644,0,0,0,0,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,934.6,804,456582,175208,71890,23886,41464,34342,51466,62086,520,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,244360,30734.77,2396694,2396694,2343102,16340,133386,112416,1177980,2177670,1209600,0,,,,1891053.12,0,282327.36,,,0,0,0,56914,878794,1138780,82142,18496,2520,24,,0,2396694,4518,626,102236,142370,354196,1497184,75638,902,0,0,,,,,,,,,,2602,106,0,0,0,0,0,0,0,0,19514,28040,5048,0,0,64966,9892,2602460,303340,0,0,0,0,1704920,,,298722,519238,311526,136126,234384,308916,146212,134592,87954,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306920,113660,49652.29,4181718,4181718,4163664,23340,2406,48610,543640,3734990,1209600,106484,0,132,0,3029311.68,0,702480.96,0,0,0,0,28,461902,1860662,1262372,132990,13984,2966,66,78,94,4181718,6418,754,91268,373312,225826,2524818,489272,23010,292,0,200,900,2998264,497264,0,13076,0,22,3071016,2964,244,0,0,0,0,0,0,0,0,30664,21614,7800,0,0,128242,21230,125280,19066,0,0,0,0,9652280,1904.44,1868,740878,606680,424992,289216,973656,665086,23150,11066,248,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,15520,14.57,37778,37778,41118,46,0,3676,37560,23182,1209600,0,,,,2845.44,0,19131.84,0,14,0,2356,16154,1674,2110,426,222,182,0,0,,32,37778,1244,10,18,2102,7164,5352,6426,740,68,0,,,,,,,,,,68,76,0,0,0,0,0,0,0,0,266,0,0,280,140,56,18,7860,978,5584,20,0,0,0,,50,20586,2248,118,8,22,38,50,54,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29540,29.61,46388,46388,47604,32,0,4514,46040,8816,1209600,514,2,4,0,3604.8,0,4107.84,0,16,0,0,166,4716,2854,734,286,0,0,0,0,4,46388,1126,22,22,12,160,1792,4378,1202,42,0,8,140,4028,80,0,4,0,0,4230,56,92,0,0,0,0,0,0,0,0,350,0,0,2550,432,176,46,9340,934,45946,8,0,0,0,1.14,60,5538,2610,244,52,112,138,62,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240400,221920,1229075.42,95714376,95714376,22326852,106899,480350,,1140840,21274706,1209600,0,,,,69677277.12,0,21491556.48,3422,9620,54,329254,4546692,9044642,5228000,1841696,229650,48622,6096,0,,0,95714376,22514,7246,1856696,3451272,1592018,13489694,844094,11172,0,0,,,,,,,,,,64618,2164,0,0,0,0,0,0,0,0,828900,50006,19996,0,0,627910,105408,20922440,2577446,0,0,0,0,127581630,14754.16,12608,5105180,3330102,1451244,571890,1592832,8443466,595324,137268,47366,34,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,221400,61166.08,4783136,4783136,4762176,24498,2294,108980,1143140,4280962,1209600,116206,0,200,0,3654680.64,0,622299.84,198,1142,0,0,26184,374672,1590820,1867030,403206,16878,2166,6,4,8,4783136,7028,648,96616,315070,246292,3137924,461588,15638,158,0,270,660,3637784,1346612,0,862,0,0,3702772,3058,222,0,0,0,0,0,0,0,0,33288,25936,9090,0,0,124054,20726,38120,6822,235422,8814,0,0,41606910,1622.74,1672,664910,701610,482264,286508,926796,1207110,8910,1494,1314,46,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112240,35703.82,2875302,2875302,2856928,20496,59098,41540,451060,2722838,1209600,92054,0,104,0,2144983.68,0,575965.44,0,0,0,0,80,152258,1075952,1222556,252304,16854,2638,196,20,32,2875302,4876,444,33720,370636,213334,1657266,424890,17252,420,0,4042,1880,1880562,67706,0,1052,0,8,2172016,2318,96,0,0,0,0,0,0,0,0,23572,33336,5888,0,0,56190,15754,583040,166820,1745376,1088,0,0,328950,912.2,1050,604252,554130,363858,152402,279018,183822,156582,150736,275324,2714,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299200,40404.53,3336908,3336908,3307356,12870,49338,84338,908760,2742644,1209600,0,,,,2284768.32,0,453024,1176,2206,0,0,8810,431376,1170630,904308,209508,15872,2130,10,,1720,3336908,5118,678,310550,296538,1895426,232390,1944,0,0,0,,,,,,,,,,6322,554,0,0,0,0,0,0,0,0,20588,6154,1248,4269700,601404,108160,16646,8617840,984532,3209704,13386,0,0,404550,1665.26,2052,488808,493380,278648,117934,209256,238656,485140,428714,2108,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89400,2347.72,281328,281328,278,0,0,27408,279960,0,1209600,3438,22,32,0,116946.24,19872.96,75191.04,0,0,0,0,0,0,0,0,0,0,0,0,4,14,281328,0,0,0,0,0,0,0,0,0,0,214,674,119248,64864,16,24,0,0,120258,532,494,0,0,10,20040,0,0,0,0,1722,332,72,74630,10086,1814,440,175540,17604,278056,52,0,0,1347790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214980,299920,529003.18,34858188,34858188,,153746,,,920680,,1209600,,,,,26468929.92,0,5420352,,,6284,1058100,6372004,13056528,7296218,3227176,814634,66484,5258,48,,,34858188,32164,7566,992186,3828944,1104106,14790396,11006942,140416,14,0,86,194,2610022,592416,0,60,0,0,2646236,,,,,,,,,,,233926,,,,,,,,,,,,,,,,5651764,3536412,2283330,1162626,2447668,1967284,3476062,11156482,221102,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33560,1029.32,106234,106234,115884,302,0,10058,105380,86182,1209600,2218,0,24,0,59486.4,0,25549.44,0,36,670,10576,58070,11832,3264,1170,534,66,0,0,12,54,106234,1422,92,988,1754,4936,31574,42402,3006,8,0,42,246,58708,12406,0,2,0,0,62276,248,198,0,0,0,0,0,0,0,0,1058,474,72,0,0,1696,300,420,42,0,0,0,0,29440,192.28,180,27972,12904,5742,3122,8734,9412,8052,10194,50,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14120,2020.43,154560,154560,155098,387,830,14498,154200,138408,1209600,2754,0,8,0,124962.24,0,13336.32,0,26,0,0,0,16238,116516,4992,508,144,10,0,2,14,154560,198,26,70,23886,5480,23778,81366,3450,154,0,78,110,5090,68648,170,566,0,0,126430,108,36,0,0,0,0,0,0,0,0,594,174,52,0,0,2522,448,435320,46026,14098,58,0,0,1020430,105.76,68,16228,31440,9746,5202,10534,64990,268,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37700,901.08,129486,129486,15024,2,0,12246,128440,992,1209600,1994,2,10,0,50294.4,12374.4,21484.8,0,4,0,0,0,748,238,0,0,0,0,0,12,16,129486,14,0,4,2,0,784,182,0,0,0,8,2,52008,72,0,2,0,0,52194,218,80,0,0,0,17458,0,0,0,0,892,52,48,28868,6314,388,442,122740,12272,0,44,0,0,0,0.06,6,396,590,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,196700,451966.32,46738184,46738184,46212120,132464,123216,13296,643180,41687936,1209600,0,,,,30179878.08,0,11401761.6,344,10342,0,135246,2981466,7374324,10580776,7712306,4674610,3158748,3950096,992416,,4662,46738184,109284,13706,245186,10332526,3128324,14116544,13447000,167410,8,0,,,,,,,,,,45814,1910,0,0,0,0,0,0,0,0,289466,10616,2018,0,0,374352,74638,7539500,1157798,0,0,0,0,60901750,54521.56,32016,11967038,10181744,5310598,1804502,2647582,2124484,1568348,5916112,39570,10,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278620,155420,75737.02,5746674,5746674,5736928,38326,7568,85490,900520,5017554,1209600,156072,2,80,0,4512453.12,0,500606.4,4,1346,0,0,2612,129622,1217534,2759604,879606,24512,3906,158,8,14,5746674,6302,608,90018,241458,167712,3648824,839634,22706,292,0,392,496,3920974,50858,0,23370,0,28,4555454,2042,642,0,0,0,0,0,0,0,0,34980,45832,18450,0,0,88014,12942,27141520,2839342,0,0,0,0,5508480,1247.34,1468,528836,1071440,860476,397102,700462,539140,371822,221162,298774,28340,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89180,5154.69,423414,423414,423088,1667,0,39234,422080,393078,1209600,12316,2,20,0,308636.16,0,64266.24,0,0,0,0,0,4194,115136,223990,46474,2666,618,0,2,8,423414,2782,102,10598,55176,19400,187662,115094,2260,4,0,216,178,313414,80,0,26,0,56,314556,430,44,0,0,0,0,0,0,0,0,3132,2384,1306,0,0,11914,2888,1200980,120352,0,0,0,0,0,292.76,232,71188,95310,31348,21960,57556,51782,37218,16090,10444,182,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9680,2.68,26102,26102,218,0,6,2412,25800,0,1209600,424,4,2,0,2689.92,45.12,4311.36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26102,0,0,0,0,0,0,0,0,0,0,0,106,3146,34,0,0,0,0,3212,64,72,0,0,10,52,0,4,0,0,228,0,0,0,0,2,46,7280,716,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49880,48528.8,3190820,3190820,3190380,19773,6292,73778,763940,3100120,1209600,79874,0,82,0,2695500,0,402374,0,0,0,24848,253432,1330368,1056012,360318,68334,5898,868,42,26,30,3190820,4354,526,69964,124240,85754,2260580,527040,27574,88,0,220,192,2606260,240682,0,26148,0,52,2722600,1810,84,0,0,0,0,0,0,0,0,16428,31782,6052,0,0,86346,13920,362280,57024,0,0,0,0,38218670,1265.18,1270,422182,426732,375052,219804,477240,587734,459738,130338,1300,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297300,196860,61568.36,4627816,4627816,4621618,25056,1316,92804,988320,4234098,1209600,142488,2,134,0,3613720.32,0,615973.44,0,0,0,0,0,86578,1370936,2110330,625514,33068,6982,690,48,54,4627816,6980,912,183156,338230,328116,2937378,421850,17442,34,0,364,552,3684700,688716,0,40456,0,118,3711100,3896,376,0,0,0,0,0,0,0,0,30996,34602,7228,0,0,129452,22266,69020,8240,0,0,0,0,1910870,1582.2,1918,670402,764784,582296,315346,582944,535960,329924,190496,258824,3122,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154440,50974.47,3491020,3491020,3511418,17976,200176,103808,1065600,3222478,1209600,111238,0,66,0,2823858.24,0,396634.56,0,0,0,0,218,470504,1604396,969274,145878,22880,8408,920,1970,1980,3491020,4594,584,6006,307252,123658,1867036,906538,6806,4,0,536,1018,2459842,305228,0,76918,0,8,2837668,2668,344,0,0,0,0,0,0,0,0,21392,52820,9250,0,0,85688,15696,653500,203468,0,0,0,0,11269710,1216.98,1388,416350,542618,482334,214928,399454,317842,273884,259524,303524,12020,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24960,1365.64,115392,115392,114894,387,8,11046,114640,94116,1209600,1986,2,24,0,70628.16,0,22261.44,22,70,0,14526,70562,5710,2086,1062,16,0,0,0,2,30,115392,1340,62,1228,266,2136,30896,54268,3714,52,0,20,58,72486,7822,0,2,0,0,72772,232,474,0,0,0,0,0,0,0,0,934,0,12,0,0,1494,312,175740,17906,0,0,0,0,365670,205.72,138,24170,9308,6514,3908,9968,10896,11084,18114,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171360,11961.53,832054,832054,829102,4234,2572,81954,830200,749082,1209600,27712,0,38,0,660593.28,0,87894.72,0,0,0,0,0,19848,227830,337518,138282,22322,3010,272,0,4,832054,1064,136,12480,43456,35690,507706,144306,4198,44,2,796,1326,645842,23026,0,428,0,12,667128,508,118,0,0,0,0,0,0,0,0,6002,11956,2566,0,0,26888,5398,107560,14460,0,0,0,0,0,316.56,328,92778,107406,88750,49164,129122,141688,89776,34688,15696,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30840,30.41,41462,41462,44254,18,0,2736,41280,11410,1209600,752,0,10,0,6090.24,0,5266.56,0,0,0,0,0,5802,4696,836,76,0,0,0,0,4,41462,116,20,38,438,1064,3542,5030,1144,18,0,72,192,6476,56,0,4,0,12,6520,54,54,0,0,0,0,0,0,0,0,150,20,2,0,0,336,74,320,28,0,0,0,0,0,101.36,42,5962,4944,426,66,12,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61100,10567.6,677482,677482,676414,2270,0,67282,676360,617744,1209600,11860,2,6,0,571541.76,13.44,45712.32,0,0,0,0,34460,123240,344892,110538,3632,886,96,0,2,8,677482,672,88,31572,30898,12636,462512,77074,2292,0,0,1270,654,566018,298984,0,8,0,40,573414,348,50,0,0,0,16,0,0,0,0,2014,3288,1336,0,0,9056,1572,4319040,432136,16084,378,0,0,9567600,229.12,206,48780,51346,50882,80196,240978,133722,7654,2036,2150,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110980,38651.1,2382030,2382030,2384750,14299,380,114178,1167280,2260644,1209600,51502,0,78,0,2105081.28,0,151895.04,6,344,0,0,13034,737192,965832,498756,37444,7150,1236,0,16,22,2382030,5222,430,14116,69040,49362,1657356,444600,20230,288,0,114,104,2096870,334680,0,35710,0,0,2117454,1142,186,0,0,0,0,0,0,0,0,13016,36008,7210,0,0,70022,9382,21920,3490,0,0,0,0,919300,937.8,994,168916,264816,260026,154964,468312,713906,200278,26106,3320,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,6.52,27536,27536,28818,24,0,2660,27420,5204,1209600,252,2,8,0,1333.44,12.48,2803.2,0,18,0,0,818,2788,1018,580,0,0,0,0,0,36,27536,1050,8,20,20,20,4020,66,0,0,0,2,10,1256,80,0,0,0,0,1580,36,86,0,0,0,20,0,0,0,0,148,0,0,0,0,40,10,6700,682,0,10,0,0,0,46.58,60,4032,1036,22,8,14,18,16,58,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215340,85140,151063.96,10386968,10386968,10254586,63204,2754,55266,675300,9593362,1209600,250732,4,102,0,8536531.2,0,1048575.36,0,0,0,0,15372,834620,4213208,3854198,617514,46692,11016,742,14,24,10386968,15048,1732,162470,555188,306232,6485694,2016332,50286,378,2,388,744,8515948,57728,0,4118,0,28,8606002,7070,284,0,0,0,0,0,0,0,0,59490,131116,32310,0,0,308230,64038,29280,7322,0,0,0,0,4957990,3606.96,3916,1109138,1324446,1187394,790272,2643564,1474036,650006,268540,145934,32,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23740,27.22,35074,35074,34818,39,0,3262,34900,15520,1209600,520,2,0,0,4313.28,0,10202.88,2,28,0,0,22,8456,4694,1602,680,0,0,0,112,332,35074,1078,26,134,272,1226,3786,8154,744,34,0,68,70,4880,366,0,70,0,0,5112,162,36,0,0,0,0,0,0,0,0,256,0,0,2632,786,124,38,8020,812,34418,0,0,0,0,2.5,78,11592,2980,184,180,472,36,10,0,0,0,0,0
